artifact,prop_min,node_id_min,prop_max,node_id_max,prop_mean
artifact1553,1853,node1,1853,node3,1853.0
artifact1554,1854,node1,1854,node3,1854.0
artifact1555,1855,node1,1855,node3,1855.0
artifact1556,1856,node1,1856,node3,1856.0
artifact1557,1857,node1,1857,node3,1857.0
artifact1558,1858,node1,1858,node3,1858.0
artifact1559,1859,node1,1859,node3,1859.0
artifact156,456,node1,456,node3,456.0
artifact1560,1860,node1,1860,node3,1860.0
artifact1561,1861,node1,1861,node3,1861.0
artifact1562,1862,node1,1862,node3,1862.0
artifact1563,1863,node1,1863,node3,1863.0
artifact1564,1864,node1,1864,node3,1864.0
artifact1565,1865,node1,1865,node3,1865.0
artifact1566,1866,node1,1866,node3,1866.0
artifact1567,1867,node1,1867,node3,1867.0
artifact1568,1868,node1,1868,node3,1868.0
artifact1569,1869,node1,1869,node3,1869.0
artifact157,457,node1,457,node3,457.0
artifact1570,1870,node1,1870,node3,1870.0
artifact1571,1871,node1,1871,node3,1871.0
artifact1572,1872,node1,1872,node3,1872.0
artifact1573,1873,node1,1873,node3,1873.0
artifact1574,1874,node1,1874,node3,1874.0
artifact1575,1875,node1,1875,node3,1875.0
artifact1576,1876,node1,1876,node3,1876.0
artifact1577,1877,node1,1877,node3,1877.0
artifact1578,1878,node1,1878,node3,1878.0
artifact1579,1879,node1,1879,node3,1879.0
artifact158,458,node1,458,node3,458.0
artifact1580,1880,node1,1880,node3,1880.0
artifact1581,1881,node1,1881,node3,1881.0
artifact1582,1882,node1,1882,node3,1882.0
artifact1583,1883,node1,1883,node3,1883.0
artifact1584,1884,node1,1884,node3,1884.0
artifact1585,1885,node1,1885,node3,1885.0
artifact1586,1886,node1,1886,node3,1886.0
artifact1587,1887,node1,1887,node3,1887.0
artifact1588,1888,node1,1888,node3,1888.0
artifact1589,1889,node1,1889,node3,1889.0
artifact159,459,node1,459,node3,459.0
artifact1590,1890,node1,1890,node3,1890.0
artifact1591,1891,node1,1891,node3,1891.0
artifact1592,1892,node1,1892,node3,1892.0
artifact1593,1893,node1,1893,node3,1893.0
artifact1594,1894,node1,1894,node3,1894.0
artifact1595,1895,node1,1895,node3,1895.0
artifact1596,1896,node1,1896,node3,1896.0
artifact1597,1897,node1,1897,node3,1897.0
artifact1598,1898,node1,1898,node3,1898.0
artifact1599,1899,node1,1899,node3,1899.0
artifact16,316,node1,316,node3,316.0
artifact160,460,node1,460,node3,460.0
artifact1600,1900,node1,1900,node3,1900.0
artifact1601,1901,node1,1901,node3,1901.0
artifact1602,1902,node1,1902,node3,1902.0
artifact1603,1903,node1,1903,node3,1903.0
artifact1604,1904,node1,1904,node3,1904.0
artifact1605,1905,node1,1905,node3,1905.0
artifact1606,1906,node1,1906,node3,1906.0
artifact1607,1907,node1,1907,node3,1907.0
artifact1608,1908,node1,1908,node3,1908.0
artifact1609,1909,node1,1909,node3,1909.0
artifact161,461,node1,461,node3,461.0
artifact1610,1910,node1,1910,node3,1910.0
artifact1611,1911,node1,1911,node3,1911.0
artifact1612,1912,node1,1912,node3,1912.0
artifact1613,1913,node1,1913,node3,1913.0
artifact1614,1914,node1,1914,node3,1914.0
artifact1615,1915,node1,1915,node3,1915.0
artifact1616,1916,node1,1916,node3,1916.0
artifact1617,1917,node1,1917,node3,1917.0
artifact1618,1918,node1,1918,node3,1918.0
artifact1619,1919,node1,1919,node3,1919.0
artifact162,462,node1,462,node3,462.0
artifact1620,1920,node1,1920,node3,1920.0
artifact1621,1921,node1,1921,node3,1921.0
artifact1622,1922,node1,1922,node3,1922.0
artifact1623,1923,node1,1923,node3,1923.0
artifact1624,1924,node1,1924,node3,1924.0
artifact1625,1925,node1,1925,node3,1925.0
artifact1626,1926,node1,1926,node3,1926.0
artifact1627,1927,node1,1927,node3,1927.0
artifact1628,1928,node1,1928,node3,1928.0
artifact1629,1929,node1,1929,node3,1929.0
artifact163,463,node1,463,node3,463.0
artifact1630,1930,node1,1930,node3,1930.0
artifact1631,1931,node1,1931,node3,1931.0
artifact1632,1932,node1,1932,node3,1932.0
artifact1633,1933,node1,1933,node3,1933.0
artifact1634,1934,node1,1934,node3,1934.0
artifact1635,1935,node1,1935,node3,1935.0
artifact1636,1936,node1,1936,node3,1936.0
artifact1637,1937,node1,1937,node3,1937.0
artifact1638,1938,node1,1938,node3,1938.0
artifact1639,1939,node1,1939,node3,1939.0
artifact164,464,node1,464,node3,464.0
artifact1640,1940,node1,1940,node3,1940.0
artifact1641,1941,node1,1941,node3,1941.0
artifact1642,1942,node1,1942,node3,1942.0
artifact1643,1943,node1,1943,node3,1943.0
artifact1644,1944,node1,1944,node3,1944.0
artifact1645,1945,node1,1945,node3,1945.0
artifact1646,1946,node1,1946,node3,1946.0
artifact1647,1947,node1,1947,node3,1947.0
artifact1648,1948,node1,1948,node3,1948.0
artifact1649,1949,node1,1949,node3,1949.0
artifact165,465,node1,465,node3,465.0
artifact1650,1950,node1,1950,node3,1950.0
artifact1651,1951,node1,1951,node3,1951.0
artifact1652,1952,node1,1952,node3,1952.0
artifact1653,1953,node1,1953,node3,1953.0
artifact1654,1954,node1,1954,node3,1954.0
artifact1655,1955,node1,1955,node3,1955.0
artifact1656,1956,node1,1956,node3,1956.0
artifact1657,1957,node1,1957,node3,1957.0
artifact1658,1958,node1,1958,node3,1958.0
artifact1659,1959,node1,1959,node3,1959.0
artifact166,466,node1,466,node3,466.0
artifact1660,1960,node1,1960,node3,1960.0
artifact1661,1961,node1,1961,node3,1961.0
artifact1662,1962,node1,1962,node3,1962.0
artifact1663,1963,node1,1963,node3,1963.0
artifact1664,1964,node1,1964,node3,1964.0
artifact1665,1965,node1,1965,node3,1965.0
artifact1666,1966,node1,1966,node3,1966.0
artifact1667,1967,node1,1967,node3,1967.0
artifact1668,1968,node1,1968,node3,1968.0
artifact1669,1969,node1,1969,node3,1969.0
artifact167,467,node1,467,node3,467.0
artifact1670,1970,node1,1970,node3,1970.0
artifact1671,1971,node1,1971,node3,1971.0
artifact1672,1972,node1,1972,node3,1972.0
artifact1673,1973,node1,1973,node3,1973.0
artifact1674,1974,node1,1974,node3,1974.0
artifact1675,1975,node1,1975,node3,1975.0
artifact1676,1976,node1,1976,node3,1976.0
artifact1677,1977,node1,1977,node3,1977.0
artifact1678,1978,node1,1978,node3,1978.0
artifact1679,1979,node1,1979,node3,1979.0
artifact168,468,node1,468,node3,468.0
artifact1680,1980,node1,1980,node3,1980.0
artifact1681,1981,node1,1981,node3,1981.0
artifact1682,1982,node1,1982,node3,1982.0
artifact1683,1983,node1,1983,node3,1983.0
artifact1684,1984,node1,1984,node3,1984.0
artifact1685,1985,node1,1985,node3,1985.0
artifact1686,1986,node1,1986,node3,1986.0
artifact1687,1987,node1,1987,node3,1987.0
artifact1688,1988,node1,1988,node3,1988.0
artifact1689,1989,node1,1989,node3,1989.0
artifact169,469,node1,469,node3,469.0
artifact1690,1990,node1,1990,node3,1990.0
artifact1691,1991,node1,1991,node3,1991.0
artifact1692,1992,node1,1992,node3,1992.0
artifact1693,1993,node1,1993,node3,1993.0
artifact1694,1994,node1,1994,node3,1994.0
artifact1695,1995,node1,1995,node3,1995.0
artifact1696,1996,node1,1996,node3,1996.0
artifact1697,1997,node1,1997,node3,1997.0
artifact1698,1998,node1,1998,node3,1998.0
artifact1699,1999,node1,1999,node3,1999.0
artifact17,317,node1,317,node3,317.0
artifact170,470,node1,470,node3,470.0
artifact1700,2000,node1,2000,node3,2000.0
artifact1701,2001,node1,2001,node3,2001.0
artifact1702,2002,node1,2002,node3,2002.0
artifact1703,2003,node1,2003,node3,2003.0
artifact1704,2004,node1,2004,node3,2004.0
artifact1705,2005,node1,2005,node3,2005.0
artifact1706,2006,node1,2006,node3,2006.0
artifact1707,2007,node1,2007,node3,2007.0
artifact1708,2008,node1,2008,node3,2008.0
artifact1709,2009,node1,2009,node3,2009.0
artifact171,471,node1,471,node3,471.0
artifact1710,2010,node1,2010,node3,2010.0
artifact1711,2011,node1,2011,node3,2011.0
artifact1712,2012,node1,2012,node3,2012.0
artifact1713,2013,node1,2013,node3,2013.0
artifact1714,2014,node1,2014,node3,2014.0
artifact1715,2015,node1,2015,node3,2015.0
artifact1716,2016,node1,2016,node3,2016.0
artifact1717,2017,node1,2017,node3,2017.0
artifact1718,2018,node1,2018,node3,2018.0
artifact1719,2019,node1,2019,node3,2019.0
artifact172,472,node1,472,node3,472.0
artifact1720,2020,node1,2020,node3,2020.0
artifact1721,2021,node1,2021,node3,2021.0
artifact1722,2022,node1,2022,node3,2022.0
artifact1723,2023,node1,2023,node3,2023.0
artifact1724,2024,node1,2024,node3,2024.0
artifact1725,2025,node1,2025,node3,2025.0
artifact1726,2026,node1,2026,node3,2026.0
artifact1727,2027,node1,2027,node3,2027.0
artifact1728,2028,node1,2028,node3,2028.0
artifact1729,2029,node1,2029,node3,2029.0
artifact173,473,node1,473,node3,473.0
artifact1730,2030,node1,2030,node3,2030.0
artifact1731,2031,node1,2031,node3,2031.0
artifact1732,2032,node1,2032,node3,2032.0
artifact1733,2033,node1,2033,node3,2033.0
artifact1734,2034,node1,2034,node3,2034.0
artifact1735,2035,node1,2035,node3,2035.0
artifact1736,2036,node1,2036,node3,2036.0
artifact1737,2037,node1,2037,node3,2037.0
artifact1738,2038,node1,2038,node3,2038.0
artifact1739,2039,node1,2039,node3,2039.0
artifact174,474,node1,474,node3,474.0
artifact1740,2040,node1,2040,node3,2040.0
artifact1741,2041,node1,2041,node3,2041.0
artifact1742,2042,node1,2042,node3,2042.0
artifact1743,2043,node1,2043,node3,2043.0
artifact1744,2044,node1,2044,node3,2044.0
artifact1745,2045,node1,2045,node3,2045.0
artifact1746,2046,node1,2046,node3,2046.0
artifact1747,2047,node1,2047,node3,2047.0
artifact1748,2048,node1,2048,node3,2048.0
artifact1749,2049,node1,2049,node3,2049.0
artifact175,475,node1,475,node3,475.0
artifact1750,2050,node1,2050,node3,2050.0
artifact1751,2051,node1,2051,node3,2051.0
artifact1752,2052,node1,2052,node3,2052.0
artifact1753,2053,node1,2053,node3,2053.0
artifact1754,2054,node1,2054,node3,2054.0
artifact1755,2055,node1,2055,node3,2055.0
artifact1756,2056,node1,2056,node3,2056.0
artifact1757,2057,node1,2057,node3,2057.0
artifact1758,2058,node1,2058,node3,2058.0
artifact1759,2059,node1,2059,node3,2059.0
artifact176,476,node1,476,node3,476.0
artifact1760,2060,node1,2060,node3,2060.0
artifact1761,2061,node1,2061,node3,2061.0
artifact1762,2062,node1,2062,node3,2062.0
artifact1763,2063,node1,2063,node3,2063.0
artifact1764,2064,node1,2064,node3,2064.0
artifact1765,2065,node1,2065,node3,2065.0
artifact1766,2066,node1,2066,node3,2066.0
artifact1767,2067,node1,2067,node3,2067.0
artifact1768,2068,node1,2068,node3,2068.0
artifact1769,2069,node1,2069,node3,2069.0
artifact177,477,node1,477,node3,477.0
artifact1770,2070,node1,2070,node3,2070.0
artifact1771,2071,node1,2071,node3,2071.0
artifact1772,2072,node1,2072,node3,2072.0
artifact1773,2073,node1,2073,node3,2073.0
artifact1774,2074,node1,2074,node3,2074.0
artifact1775,2075,node1,2075,node3,2075.0
artifact1776,2076,node1,2076,node3,2076.0
artifact1777,2077,node1,2077,node3,2077.0
artifact1778,2078,node1,2078,node3,2078.0
artifact1779,2079,node1,2079,node3,2079.0
artifact178,478,node1,478,node3,478.0
artifact1780,2080,node1,2080,node3,2080.0
artifact1781,2081,node1,2081,node3,2081.0
artifact1782,2082,node1,2082,node3,2082.0
artifact1783,2083,node1,2083,node3,2083.0
artifact1784,2084,node1,2084,node3,2084.0
artifact1785,2085,node1,2085,node3,2085.0
artifact1786,2086,node1,2086,node3,2086.0
artifact1787,2087,node1,2087,node3,2087.0
artifact1788,2088,node1,2088,node3,2088.0
artifact1789,2089,node1,2089,node3,2089.0
artifact179,479,node1,479,node3,479.0
artifact1790,2090,node1,2090,node3,2090.0
artifact1791,2091,node1,2091,node3,2091.0
artifact1792,2092,node1,2092,node3,2092.0
artifact1793,2093,node1,2093,node3,2093.0
artifact1794,2094,node1,2094,node3,2094.0
artifact1795,2095,node1,2095,node3,2095.0
artifact1796,2096,node1,2096,node3,2096.0
artifact1797,2097,node1,2097,node3,2097.0
artifact1798,2098,node1,2098,node3,2098.0
artifact1799,2099,node1,2099,node3,2099.0
artifact18,318,node1,318,node3,318.0
artifact180,480,node1,480,node3,480.0
artifact1800,2100,node1,2100,node3,2100.0
artifact1801,2101,node1,2101,node3,2101.0
artifact1802,2102,node1,2102,node3,2102.0
artifact1803,2103,node1,2103,node3,2103.0
artifact1804,2104,node1,2104,node3,2104.0
artifact1805,2105,node1,2105,node3,2105.0
artifact1806,2106,node1,2106,node3,2106.0
artifact1807,2107,node1,2107,node3,2107.0
artifact1808,2108,node1,2108,node3,2108.0
artifact1809,2109,node1,2109,node3,2109.0
artifact181,481,node1,481,node3,481.0
artifact1810,2110,node1,2110,node3,2110.0
artifact1811,2111,node1,2111,node3,2111.0
artifact1812,2112,node1,2112,node3,2112.0
artifact1813,2113,node1,2113,node3,2113.0
artifact1814,2114,node1,2114,node3,2114.0
artifact1815,2115,node1,2115,node3,2115.0
artifact1816,2116,node1,2116,node3,2116.0
artifact1817,2117,node1,2117,node3,2117.0
artifact1818,2118,node1,2118,node3,2118.0
artifact1819,2119,node1,2119,node3,2119.0
artifact182,482,node1,482,node3,482.0
artifact1820,2120,node1,2120,node3,2120.0
artifact1821,2121,node1,2121,node3,2121.0
artifact1822,2122,node1,2122,node3,2122.0
artifact1823,2123,node1,2123,node3,2123.0
artifact1824,2124,node1,2124,node3,2124.0
artifact1825,2125,node1,2125,node3,2125.0
artifact1826,2126,node1,2126,node3,2126.0
artifact1827,2127,node1,2127,node3,2127.0
artifact1828,2128,node1,2128,node3,2128.0
artifact1829,2129,node1,2129,node3,2129.0
artifact183,483,node1,483,node3,483.0
artifact1830,2130,node1,2130,node3,2130.0
artifact1831,2131,node1,2131,node3,2131.0
artifact1832,2132,node1,2132,node3,2132.0
artifact1833,2133,node1,2133,node3,2133.0
artifact1834,2134,node1,2134,node3,2134.0
artifact1835,2135,node1,2135,node3,2135.0
artifact1836,2136,node1,2136,node3,2136.0
artifact1837,2137,node1,2137,node3,2137.0
artifact1838,2138,node1,2138,node3,2138.0
artifact1839,2139,node1,2139,node3,2139.0
artifact184,484,node1,484,node3,484.0
artifact1840,2140,node1,2140,node3,2140.0
artifact1841,2141,node1,2141,node3,2141.0
artifact1842,2142,node1,2142,node3,2142.0
artifact1843,2143,node1,2143,node3,2143.0
artifact1844,2144,node1,2144,node3,2144.0
artifact1845,2145,node1,2145,node3,2145.0
artifact1846,2146,node1,2146,node3,2146.0
artifact1847,2147,node1,2147,node3,2147.0
artifact1848,2148,node1,2148,node3,2148.0
artifact1849,2149,node1,2149,node3,2149.0
artifact185,485,node1,485,node3,485.0
artifact1850,2150,node1,2150,node3,2150.0
artifact1851,2151,node1,2151,node3,2151.0
artifact1852,2152,node1,2152,node3,2152.0
artifact1853,2153,node1,2153,node3,2153.0
artifact1854,2154,node1,2154,node3,2154.0
artifact1855,2155,node1,2155,node3,2155.0
artifact1856,2156,node1,2156,node3,2156.0
artifact1857,2157,node1,2157,node3,2157.0
artifact1858,2158,node1,2158,node3,2158.0
artifact1859,2159,node1,2159,node3,2159.0
artifact186,486,node1,486,node3,486.0
artifact1860,2160,node1,2160,node3,2160.0
artifact1861,2161,node1,2161,node3,2161.0
artifact1862,2162,node1,2162,node3,2162.0
artifact1863,2163,node1,2163,node3,2163.0
artifact1864,2164,node1,2164,node3,2164.0
artifact1865,2165,node1,2165,node3,2165.0
artifact1866,2166,node1,2166,node3,2166.0
artifact1867,2167,node1,2167,node3,2167.0
artifact1868,2168,node1,2168,node3,2168.0
artifact1869,2169,node1,2169,node3,2169.0
artifact187,487,node1,487,node3,487.0
artifact1870,2170,node1,2170,node3,2170.0
artifact1871,2171,node1,2171,node3,2171.0
artifact1872,2172,node1,2172,node3,2172.0
artifact1873,2173,node1,2173,node3,2173.0
artifact1874,2174,node1,2174,node3,2174.0
artifact1875,2175,node1,2175,node3,2175.0
artifact1876,2176,node1,2176,node3,2176.0
artifact1877,2177,node1,2177,node3,2177.0
artifact1878,2178,node1,2178,node3,2178.0
artifact1879,2179,node1,2179,node3,2179.0
artifact188,488,node1,488,node3,488.0
artifact1880,2180,node1,2180,node3,2180.0
artifact1881,2181,node1,2181,node3,2181.0
artifact1882,2182,node1,2182,node3,2182.0
artifact1883,2183,node1,2183,node3,2183.0
artifact1884,2184,node1,2184,node3,2184.0
artifact1885,2185,node1,2185,node3,2185.0
artifact1886,2186,node1,2186,node3,2186.0
artifact1887,2187,node1,2187,node3,2187.0
artifact1888,2188,node1,2188,node3,2188.0
artifact1889,2189,node1,2189,node3,2189.0
artifact189,489,node1,489,node3,489.0
artifact1890,2190,node1,2190,node3,2190.0
artifact1891,2191,node1,2191,node3,2191.0
artifact1892,2192,node1,2192,node3,2192.0
artifact1893,2193,node1,2193,node3,2193.0
artifact1894,2194,node1,2194,node3,2194.0
artifact1895,2195,node1,2195,node3,2195.0
artifact1896,2196,node1,2196,node3,2196.0
artifact1897,2197,node1,2197,node3,2197.0
artifact1898,2198,node1,2198,node3,2198.0
artifact1899,2199,node1,2199,node3,2199.0
artifact19,319,node1,319,node3,319.0
artifact190,490,node1,490,node3,490.0
artifact1900,2200,node1,2200,node3,2200.0
artifact1901,2201,node1,2201,node3,2201.0
artifact1902,2202,node1,2202,node3,2202.0
artifact1903,2203,node1,2203,node3,2203.0
artifact1904,2204,node1,2204,node3,2204.0
artifact1905,2205,node1,2205,node3,2205.0
artifact1906,2206,node1,2206,node3,2206.0
artifact1907,2207,node1,2207,node3,2207.0
artifact1908,2208,node1,2208,node3,2208.0
artifact1909,2209,node1,2209,node3,2209.0
artifact191,491,node1,491,node3,491.0
artifact1910,2210,node1,2210,node3,2210.0
artifact1911,2211,node1,2211,node3,2211.0
artifact1912,2212,node1,2212,node3,2212.0
artifact1913,2213,node1,2213,node3,2213.0
artifact1914,2214,node1,2214,node3,2214.0
artifact1915,2215,node1,2215,node3,2215.0
artifact1916,2216,node1,2216,node3,2216.0
artifact1917,2217,node1,2217,node3,2217.0
artifact1918,2218,node1,2218,node3,2218.0
artifact1919,2219,node1,2219,node3,2219.0
artifact192,492,node1,492,node3,492.0
artifact1920,2220,node1,2220,node3,2220.0
artifact1921,2221,node1,2221,node3,2221.0
artifact1922,2222,node1,2222,node3,2222.0
artifact1923,2223,node1,2223,node3,2223.0
artifact1924,2224,node1,2224,node3,2224.0
artifact1925,2225,node1,2225,node3,2225.0
artifact1926,2226,node1,2226,node3,2226.0
artifact1927,2227,node1,2227,node3,2227.0
artifact1928,2228,node1,2228,node3,2228.0
artifact1929,2229,node1,2229,node3,2229.0
artifact193,493,node1,493,node3,493.0
artifact1930,2230,node1,2230,node3,2230.0
artifact1931,2231,node1,2231,node3,2231.0
artifact1932,2232,node1,2232,node3,2232.0
artifact1933,2233,node1,2233,node3,2233.0
artifact1934,2234,node1,2234,node3,2234.0
artifact1935,2235,node1,2235,node3,2235.0
artifact1936,2236,node1,2236,node3,2236.0
artifact1937,2237,node1,2237,node3,2237.0
artifact1938,2238,node1,2238,node3,2238.0
artifact1939,2239,node1,2239,node3,2239.0
artifact194,494,node1,494,node3,494.0
artifact1940,2240,node1,2240,node3,2240.0
artifact1941,2241,node1,2241,node3,2241.0
artifact1942,2242,node1,2242,node3,2242.0
artifact1943,2243,node1,2243,node3,2243.0
artifact1944,2244,node1,2244,node3,2244.0
artifact1945,2245,node1,2245,node3,2245.0
artifact1946,2246,node1,2246,node3,2246.0
artifact1947,2247,node1,2247,node3,2247.0
artifact1948,2248,node1,2248,node3,2248.0
artifact1949,2249,node1,2249,node3,2249.0
artifact195,495,node1,495,node3,495.0
artifact1950,2250,node1,2250,node3,2250.0
artifact1951,2251,node1,2251,node3,2251.0
artifact1952,2252,node1,2252,node3,2252.0
artifact1953,2253,node1,2253,node3,2253.0
artifact1954,2254,node1,2254,node3,2254.0
artifact1955,2255,node1,2255,node3,2255.0
artifact1956,2256,node1,2256,node3,2256.0
artifact1957,2257,node1,2257,node3,2257.0
artifact1958,2258,node1,2258,node3,2258.0
artifact1959,2259,node1,2259,node3,2259.0
artifact196,496,node1,496,node3,496.0
artifact1960,2260,node1,2260,node3,2260.0
artifact1961,2261,node1,2261,node3,2261.0
artifact1962,2262,node1,2262,node3,2262.0
artifact1963,2263,node1,2263,node3,2263.0
artifact1964,2264,node1,2264,node3,2264.0
artifact1965,2265,node1,2265,node3,2265.0
artifact1966,2266,node1,2266,node3,2266.0
artifact1967,2267,node1,2267,node3,2267.0
artifact1968,2268,node1,2268,node3,2268.0
artifact1969,2269,node1,2269,node3,2269.0
artifact197,497,node1,497,node3,497.0
artifact1970,2270,node1,2270,node3,2270.0
artifact1971,2271,node1,2271,node3,2271.0
artifact1972,2272,node1,2272,node3,2272.0
artifact1973,2273,node1,2273,node3,2273.0
artifact1974,2274,node1,2274,node3,2274.0
artifact1975,2275,node1,2275,node3,2275.0
artifact1976,2276,node1,2276,node3,2276.0
artifact1977,2277,node1,2277,node3,2277.0
artifact1978,2278,node1,2278,node3,2278.0
artifact1979,2279,node1,2279,node3,2279.0
artifact198,498,node1,498,node3,498.0
artifact1980,2280,node1,2280,node3,2280.0
artifact1981,2281,node1,2281,node3,2281.0
artifact1982,2282,node1,2282,node3,2282.0
artifact1983,2283,node1,2283,node3,2283.0
artifact1984,2284,node1,2284,node3,2284.0
artifact1985,2285,node1,2285,node3,2285.0
artifact1986,2286,node1,2286,node3,2286.0
artifact1987,2287,node1,2287,node3,2287.0
artifact1988,2288,node1,2288,node3,2288.0
artifact1989,2289,node1,2289,node3,2289.0
artifact199,499,node1,499,node3,499.0
artifact1990,2290,node1,2290,node3,2290.0
artifact1991,2291,node1,2291,node3,2291.0
artifact1992,2292,node1,2292,node3,2292.0
artifact1993,2293,node1,2293,node3,2293.0
artifact1994,2294,node1,2294,node3,2294.0
artifact1995,2295,node1,2295,node3,2295.0
artifact1996,2296,node1,2296,node3,2296.0
artifact1997,2297,node1,2297,node3,2297.0
artifact1998,2298,node1,2298,node3,2298.0
artifact1999,2299,node1,2299,node3,2299.0
artifact2,302,node1,302,node3,302.0
artifact20,320,node1,320,node3,320.0
artifact200,500,node1,500,node3,500.0
artifact201,501,node1,501,node3,501.0
artifact202,502,node1,502,node3,502.0
artifact203,503,node1,503,node3,503.0
artifact204,504,node1,504,node3,504.0
artifact205,505,node1,505,node3,505.0
artifact206,506,node1,506,node3,506.0
artifact207,507,node1,507,node3,507.0
artifact208,508,node1,508,node3,508.0
artifact209,509,node1,509,node3,509.0
artifact21,321,node1,321,node3,321.0
artifact210,510,node1,510,node3,510.0
artifact211,511,node1,511,node3,511.0
artifact212,512,node1,512,node3,512.0
artifact213,513,node1,513,node3,513.0
artifact214,514,node1,514,node3,514.0
artifact215,515,node1,515,node3,515.0
artifact216,516,node1,516,node3,516.0
artifact217,517,node1,517,node3,517.0
artifact218,518,node1,518,node3,518.0
artifact219,519,node1,519,node3,519.0
artifact22,322,node1,322,node3,322.0
artifact220,520,node1,520,node3,520.0
artifact221,521,node1,521,node3,521.0
artifact222,522,node1,522,node3,522.0
artifact223,523,node1,523,node3,523.0
artifact224,524,node1,524,node3,524.0
artifact225,525,node1,525,node3,525.0
artifact226,526,node1,526,node3,526.0
artifact227,527,node1,527,node3,527.0
artifact228,528,node1,528,node3,528.0
artifact229,529,node1,529,node3,529.0
artifact23,323,node1,323,node3,323.0
artifact230,530,node1,530,node3,530.0
artifact231,531,node1,531,node3,531.0
artifact232,532,node1,532,node3,532.0
artifact233,533,node1,533,node3,533.0
artifact234,534,node1,534,node3,534.0
artifact235,535,node1,535,node3,535.0
artifact236,536,node1,536,node3,536.0
artifact237,537,node1,537,node3,537.0
artifact238,538,node1,538,node3,538.0
artifact239,539,node1,539,node3,539.0
artifact24,324,node1,324,node3,324.0
artifact240,540,node1,540,node3,540.0
artifact241,541,node1,541,node3,541.0
artifact242,542,node1,542,node3,542.0
artifact243,543,node1,543,node3,543.0
artifact244,544,node1,544,node3,544.0
artifact245,545,node1,545,node3,545.0
artifact246,546,node1,546,node3,546.0
artifact247,547,node1,547,node3,547.0
artifact248,548,node1,548,node3,548.0
artifact249,549,node1,549,node3,549.0
artifact25,325,node1,325,node3,325.0
artifact250,550,node1,550,node3,550.0
artifact251,551,node1,551,node3,551.0
artifact252,552,node1,552,node3,552.0
artifact253,553,node1,553,node3,553.0
artifact254,554,node1,554,node3,554.0
artifact255,555,node1,555,node3,555.0
artifact256,556,node1,556,node3,556.0
artifact257,557,node1,557,node3,557.0
artifact258,558,node1,558,node3,558.0
artifact259,559,node1,559,node3,559.0
artifact26,326,node1,326,node3,326.0
artifact260,560,node1,560,node3,560.0
artifact261,561,node1,561,node3,561.0
artifact262,562,node1,562,node3,562.0
artifact263,563,node1,563,node3,563.0
artifact264,564,node1,564,node3,564.0
artifact265,565,node1,565,node3,565.0
artifact266,566,node1,566,node3,566.0
artifact267,567,node1,567,node3,567.0
artifact268,568,node1,568,node3,568.0
artifact269,569,node1,569,node3,569.0
artifact27,327,node1,327,node3,327.0
artifact270,570,node1,570,node3,570.0
artifact271,571,node1,571,node3,571.0
artifact272,572,node1,572,node3,572.0
artifact273,573,node1,573,node3,573.0
artifact274,574,node1,574,node3,574.0
artifact275,575,node1,575,node3,575.0
artifact276,576,node1,576,node3,576.0
artifact277,577,node1,577,node3,577.0
artifact278,578,node1,578,node3,578.0
artifact279,579,node1,579,node3,579.0
artifact28,328,node1,328,node3,328.0
artifact280,580,node1,580,node3,580.0
artifact281,581,node1,581,node3,581.0
artifact282,582,node1,582,node3,582.0
artifact283,583,node1,583,node3,583.0
artifact284,584,node1,584,node3,584.0
artifact285,585,node1,585,node3,585.0
artifact286,586,node1,586,node3,586.0
artifact287,587,node1,587,node3,587.0
artifact288,588,node1,588,node3,588.0
artifact289,589,node1,589,node3,589.0
artifact29,329,node1,329,node3,329.0
artifact290,590,node1,590,node3,590.0
artifact291,591,node1,591,node3,591.0
artifact292,592,node1,592,node3,592.0
artifact293,593,node1,593,node3,593.0
artifact294,594,node1,594,node3,594.0
artifact295,595,node1,595,node3,595.0
artifact296,596,node1,596,node3,596.0
artifact297,597,node1,597,node3,597.0
artifact298,598,node1,598,node3,598.0
artifact299,599,node1,599,node3,599.0
artifact3,303,node1,303,node3,303.0
artifact30,330,node1,330,node3,330.0
artifact300,600,node1,600,node3,600.0
artifact301,601,node1,601,node3,601.0
artifact302,602,node1,602,node3,602.0
artifact303,603,node1,603,node3,603.0
artifact304,604,node1,604,node3,604.0
artifact305,605,node1,605,node3,605.0
artifact306,606,node1,606,node3,606.0
artifact307,607,node1,607,node3,607.0
artifact308,608,node1,608,node3,608.0
artifact309,609,node1,609,node3,609.0
artifact31,331,node1,331,node3,331.0
artifact310,610,node1,610,node3,610.0
artifact311,611,node1,611,node3,611.0
artifact312,612,node1,612,node3,612.0
artifact313,613,node1,613,node3,613.0
artifact314,614,node1,614,node3,614.0
artifact315,615,node1,615,node3,615.0
artifact316,616,node1,616,node3,616.0
artifact317,617,node1,617,node3,617.0
artifact318,618,node1,618,node3,618.0
artifact319,619,node1,619,node3,619.0
artifact32,332,node1,332,node3,332.0
artifact320,620,node1,620,node3,620.0
artifact321,621,node1,621,node3,621.0
artifact322,622,node1,622,node3,622.0
artifact323,623,node1,623,node3,623.0
artifact324,624,node1,624,node3,624.0
artifact325,625,node1,625,node3,625.0
artifact326,626,node1,626,node3,626.0
artifact327,627,node1,627,node3,627.0
artifact328,628,node1,628,node3,628.0
artifact329,629,node1,629,node3,629.0
artifact33,333,node1,333,node3,333.0
